"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","development","do_below_thermo_ppm","lake_area_ha","max_depth_min_m","temp_surface_min_c","LAT_DD","LONG_DD","url_front","url_back"
59071376,"63-1037","KELLEY","OAKLAND",6,"August",1959,NA,NA,4.856,14.934,26.667,42.74416,-83.6162,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_2.jpeg"
59071377,"63-1220","LONGT","OAKLAND",25,"August",1950,NA,NA,28.329,18.287,22.222,42.79249,-83.23454,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_2.jpeg"
59071378,"63-1323","OYSTER","OAKLAND",17,"August",1945,NA,0,6.07,12.953,23.611,42.84138,-83.68398,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_OYSTER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_OYSTER_SUMM_0001_2.jpeg"
59071379,"63-344","ORCHARD","OAKLAND",9,"September",1940,NA,0.95,318.899,33.526,18.2,42.58527,-83.3712,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ORCHARD_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ORCHARD_SUMM_0001_2.jpeg"
59071380,"63-1361","MUDT","OAKLAND",2,"September",1971,NA,NA,1.619,3.048,23.889,42.81098,-83.61882,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MUDT5NR7ES29_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MUDT5NR7ES29_SUMM_0001_2.jpeg"
59071381,"63-844","MORGANLITTLE","OAKLAND",1,"August",1953,NA,NA,5.059,10.058,26.667,42.69416,-83.34343,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MORGANLITTLE_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MORGANLITTLE_SUMM_0001_2.jpeg"
59071382,"63-843","MOHAWK","OAKLAND",20,"September",1950,NA,NA,9.389,10.058,26.389,42.69055,-83.33898,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_2.jpeg"
59071383,"63-564","PETTIBONEUPPER","OAKLAND",17,"July",1945,NA,2.8,16.997,16.763,21.667,42.66693,-83.61315,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_PETTIBONEUPPER_SUMM_0001_2.jpeg"
59071384,"63-1281","SHOE","OAKLAND",10,"September",1959,NA,NA,4.047,6.096,23.889,42.78638,-83.19926,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_2.jpeg"
59071385,NA,"SLOAN","OAKLAND",15,"August",1950,NA,NA,20.235,9.753,25,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SLOAN_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SLOAN_SUMM_0001_2.jpeg"
59071386,"63-1580-GRP","SQUAW","OAKLAND",30,"August",1951,NA,NA,32.376,NA,25,42.81539,-83.29747,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SQUAW_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SQUAW__SUMM_0001_2.jpeg"
59071387,"63-540","SPRINGT","OAKLAND",22,"August",1953,NA,NA,20.235,NA,25.556,42.69478,-83.62043,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SPRINGT3NR7ES3_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SPRINGT3NR7ES3_SUMM_0001_2.jpeg"
59071388,"63-1539","STONEYCREEK","OAKLAND",15,"September",1950,NA,NA,16.188,19.201,19.444,42.8411,-83.2812,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STONEYCREEK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STONEYCREEK_SUMM_0001_2.jpeg"
59071390,"63-359","STRAITSUPPER","OAKLAND",28,"September",1950,NA,NA,130.716,29.259,26.667,42.57555,-83.39537,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STRAITSUPPER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STRAITSUPPER_SUMM_0001_2.jpeg"
59071391,"63-833","SUGDEN","OAKLAND",29,"September",1950,NA,NA,26.912,13.106,29.444,42.61832,-83.49787,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SUGDEN_SUMM_0001_2.jpeg"
59071392,"63-1406","TAMARACK","OAKLAND",17,"July",1951,NA,NA,NA,2.743,NA,42.84277,-83.50759,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_TAMARACK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_TAMARACK_SUMM_0001_2.jpeg"
59071393,"63-1387","UNNAMED","OAKLAND",27,"August",1952,NA,0,2.023,5.486,30.556,42.85412,-83.54518,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_UNNAMED_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_UNNAMED_SUMM_0001_2.jpeg"
59071394,"63-381","WALNUT","OAKLAND",8,"September",1943,NA,NA,93.889,30.783,21.667,42.56193,-83.33037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WALNUT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WALNUT_SUMM_0001_2.jpeg"
59071395,"65-135","JEWETT","OGEMAW",9,"August",1931,"on private estate",NA,5.301,5.791,NA,44.39553,-84.02895,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_JEWETT_SUMM_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_JEWETT_SUMM_0009_2.jpeg"
59071396,"65-123","GROUSEHAVEN","OGEMAW",1,"August",1931,"on private estate. caretaker's house on east shore.",NA,35.451,16.763,NA,44.4111,-84.02093,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_GROUSEHAVEN_SUMM_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_GROUSEHAVEN_SUMM_0008_2.jpeg"
59071397,"65-136","DEVILSWASHBASIN","OGEMAW",30,"July",1931,"on private estate",NA,0.607,4.877,26.667,44.40228,-84.03304,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_DEVILSWASHBASIN_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_DEVILSWASHBASIN_SUMM_0003_2.jpeg"
59071398,"63-575","WHITE","OAKLAND",25,"August",1954,NA,0,218.535,9.753,23.889,42.6686,-83.5637,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WHITE_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WHITE_SUMM_0001_2.jpeg"
59071399,"65-135","JEWETT","OGEMAW",9,"August",1931,"on private estate.",NA,5.301,5.791,NA,44.39553,-84.02895,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_JEWETT_SUMM_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_JEWETT_SUMM_0010_2.jpeg"
59071400,NA,"LODGE","OGEMAW",2,"August",1931,"on private estate. lodge located on east shore.",NA,8.053,6.096,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_LODGE_SUMM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_LODGE_SUMM_0004_2.jpeg"
59071401,"68-209","BASS","OSCODA",26,"August",1957,NA,NA,24.282,6.096,21.8,44.82666,-84.00121,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_BASS_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_BASS_SUMM_0001_2.jpg"
59071402,NA,"SCAUP","OGEMAW",7,"August",1931,"on private estate",NA,2.469,5.486,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_SCAUP_SUMM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_SCAUP_SUMM_0004_2.jpeg"
59071403,"65-177","NERO","OGEMAW",13,"August",1937,"no",0.6,3.521,10.667,23.5,44.50082,-84.10843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_NERO_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OGEMAW_NERO_SUMM_0001_2.jpeg"
59071404,"68-17","BIRD","OSCODA",4,"September",1944,NA,NA,1.214,0.914,NA,44.54362,-84.18759,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_BIRD_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_BIRD_SUMM_0001_2.jpg"
59071405,"68-18","HELMERT","OSCODA",13,"July",1937,NA,5.4,2.428,7.62,24.444,44.54012,-84.17205,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_HELMERT25NR2ES22_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_HELMERT25NR2ES22_SUMM_0001_2.jpg"
59071406,"68-114","SHAMROCK","OSCODA",29,"August",1940,NA,NA,89.033,3.657,18.2,44.74304,-83.93065,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_SHAMROCK_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_SHAMROCK_SUMM_0001_2.jpg"
59071407,"68-14","GOPHER","OSCODA",4,"September",1944,NA,NA,NA,1.524,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_GOPHER_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_GOPHER_SUMM_0001_2.jpg"
59071408,"68-172","SECOND","OSCODA",18,"August",1954,NA,NA,2.833,6.096,NA,44.82662,-84.15813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_SECOND_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_SECOND_SUMM_0001_2.jpg"
59071409,"68-47","THREE","OSCODA",4,"September",1944,NA,NA,1.619,1.829,NA,44.55461,-83.97431,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_THREE_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_THREE_SUMM_0001_2.jpg"
59071410,"68-12","WAGNER","OSCODA",13,"August",1957,NA,NA,10.522,5.181,22.222,44.55304,-84.15149,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_WAGNER_SUMM_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OSCODA_WAGNER_SUMM_0001_2.jpg"
59106680,"81-376","WINNEWANNA","WASHTENAW",9,"July",1936,NA,NA,202.347,NA,NA,42.35816,-84.08476,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Winnewanna_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Winnewanna_SUMM_001.jpeg"
59106681,"81-65","WALSH","WASHTENAW",10,"July",1936,"none. mill lake camp near by and that may be used.",NA,4.128,6.4,NA,42.33749,-84.08009,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Walsh_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Walsh_SUMM_001.jpeg"
59106682,"80-247","SHAFER","VANBUREN",NA,"August",1950,NA,0,40.469,20.421,23.889,42.19082,-86.10287,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_031.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_030.jpeg"
59106683,"80-69","SILVER","VANBUREN",NA,"August",1950,NA,0,28.329,9.753,23.889,42.3886,-86.06037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Silver_SUMM_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Silver_SUMM_004.jpeg"
59106684,"81-176.1","SUTTONS","WASHTENAW",14,"July",1982,NA,NA,25.9,7.01,NA,42.2561,-83.93954,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Suttons_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Washtenaw_Suttons_SUMM_001.jpeg"
59106685,"80-68","SADDLE","VANBUREN",1,"July",1952,NA,NA,109.672,8.382,28.889,42.38138,-86.05065,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Saddle_SUMM_109.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Saddle_SUMM_108.jpeg"
59106686,"80-30","NORTH","VANBUREN",18,"July",1937,NA,0,53.703,19.201,27,42.33193,-85.82537,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_002.jpeg"
59106687,"80-194","RUSH","VANBUREN",8,"September",1955,NA,NA,40.469,17.068,22.333,42.24277,-86.20509,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_002.jpeg"
59106688,"80-288","LAKEOFTHEWOODS","VANBUREN",1,"July",1941,NA,0.6,114.933,10.363,23.8,42.11082,-85.99981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_004.jpeg"
59106689,"80-72","NORTH","VANBUREN",30,"August",1961,NA,NA,24.282,3.048,26.667,42.37888,-86.07204,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_004.jpeg"
59106690,"80-258","HUZZY","VANBUREN",20,"August",1952,NA,NA,48.563,12.953,23.889,42.13332,-85.82037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_025.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_024.jpeg"
59106691,"79-39","PHELPS","TUSCOLA",14,"August",1951,NA,NA,6.07,4.267,24.444,43.36416,-83.30093,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_002.jpeg"
59106692,"79-36","CAT","TUSCOLA",14,"August",1951,NA,NA,20.235,7.62,21.667,43.38777,-83.33926,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_017.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_016.jpeg"
59106693,"78-135","STEWART","STJOSEPH",2,"September",1952,NA,NA,24.282,NA,25.556,41.81638,-85.37481,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Stewart_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Stewart_SUMM_003.jpeg"
59106694,"78-128","PRARIERIVER","STJOSEPH",26,"June",1941,NA,0,55.038,17.373,25,41.86246,-85.39924,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_021.jpeg"
59106695,NA,"BAKERSONS","VANBUREN",30,"August",1961,NA,NA,84.986,12.496,24.444,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_077.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_076.jpeg"
59106696,"78-130","LITTLEFISH","STJOSEPH",28,"June",1941,NA,2.7,12.626,10.667,26.7,41.85304,-85.39676,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_LittleFish_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_LittleFish_SUMM_009.jpeg"
59106697,"78-106","MUD","STJOSEPH",27,"July",1953,NA,NA,32.376,3.048,29.444,41.93499,-85.72704,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Mud_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Mud_SUMM_005.jpeg"
59106698,"78-156","MINNEWAUKON","STJOSEPH",11,"July",1938,NA,5.6,51.153,9.753,27.2,41.81527,-85.45426,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Minnewaukon_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Minnewaukon_SUMM_003.jpeg"
59106699,"78-108","KAISER","STJOSEPH",28,"July",1953,NA,NA,29.947,4.267,27.778,41.92499,-85.72092,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_005.jpeg"
59106700,NA,"GREY","STJOSEPH",26,"August",1954,NA,NA,16.188,11.582,24.556,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Grey_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Grey_SUMM_011.jpeg"
59106701,"78-29","FISHERS","STJOSEPH",26,"August",1954,NA,NA,161.878,11.277,24.5,41.99138,-85.5712,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fishers_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fishers_SUMM_005.jpeg"
59106702,"78-208","FISH","STJOSEPH",25,"May",1955,NA,NA,60.704,14.934,20,41.76082,-85.6412,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fish_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fish_SUMM_001.jpeg"
59106703,"78-122","EBERHARD","STJOSEPH",30,"June",1941,NA,NA,15.378,9.144,26.7,41.88999,-85.36759,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_013.jpeg"
59106704,"78-104","COREY","STJOSEPH",22,"July",1953,NA,1.9,254.958,24.383,27.778,41.93193,-85.74176,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Corey_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Corey_SUMM_001.jpeg"
59106706,"76-93","HOPKINS","SHIAWASSEE",22,"July",1941,NA,NA,3.197,7.01,23.3,42.9786,-84.17593,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Shiawassee_Hopkins_SUMM_023.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Shiawassee_Hopkins_SUMM_022.jpeg"
59106707,"75-912","TWIN","SCHOOLCRAFT",4,"August",1966,NA,NA,11.331,11.887,21.667,46.50028,-85.87791,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_027.jpeg"
59106708,"75-1078","WORCHESTER","SCHOOLCRAFT",15,"December",1959,NA,NA,50.182,2.133,NA,46.4461,-86.28149,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Worchester_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Worchester_SUMM_015.jpeg"
59106709,"75-526","TRIANGLE","SCHOOLCRAFT",6,"August",1957,NA,NA,67.179,9.144,23.5,46.16832,-86.50204,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_027.jpeg"
59106710,"75-518","TIMIJON","SCHOOLCRAFT",6,"July",1953,NA,NA,0.809,12.801,22.222,46.20197,-86.61555,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Timijon_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Timijon_SUMM_013.jpeg"
59106711,"75-349","THUNDER","SCHOOLCRAFT",17,"May",1983,NA,NA,137.596,6.096,NA,46.10165,-86.47288,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_025.jpeg"
59106712,"75-349","THUNDER","SCHOOLCRAFT",12,"August",1937,"dishnearis resort (bait for sale excellent 50 c meals 77 cottages for rent. franke's resort few cottages and 67 boats for rent)",10.6,194.253,6.096,25,46.10165,-86.47288,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_001.jpeg"
59106713,"75-349","THUNDER","SCHOOLCRAFT",8,"August",1968,NA,NA,194.253,6.096,21.667,46.10165,-86.47288,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_019.jpeg"
59106714,"75-950","TAYLOR","SCHOOLCRAFT",5,"September",1946,NA,NA,4.937,2.438,16.8,46.48943,-86.07649,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Taylor_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Taylor_SUMM_003.jpeg"
59106715,NA,"THREEISLAND","SCHOOLCRAFT",16,"August",1967,NA,NA,22.258,4.572,33.333,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_001.jpeg"
59106716,"75-968","SUNKEN","SCHOOLCRAFT",5,"September",1958,NA,NA,4.047,4.572,18.333,46.45193,-86.04843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sunken_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sunken_SUMM_001.jpeg"
